replicate,model,model_label,n_train,n_test,roc_auc,f1,accuracy,precision,recall,brier,ece
57,orig_quality_hr,Original: Quality + HR,356,151,0.9588183421516756,0.9264705882352942,0.9337748344370861,0.9545454545454546,0.9,0.06390898313136194,0.08613050614752446
57,orig_sleep_pa,Original: Sleep + PA,356,151,0.9582892416225749,0.9264705882352942,0.9337748344370861,0.9545454545454546,0.9,0.07247759262595588,0.11402403381087169
57,orig_sleep_hr,Original: Sleep + HR,356,151,0.9595238095238094,0.9264705882352942,0.9337748344370861,0.9545454545454546,0.9,0.06836263873098154,0.11178939050640606
57,orig_quality_pa,Original: Quality + PA,356,151,0.9568783068783069,0.9264705882352942,0.9337748344370861,0.9545454545454546,0.9,0.06589173847895549,0.08670180657530371
57,compressed,Compressed Derived,356,151,0.9603174603174602,0.9264705882352942,0.9337748344370861,0.9545454545454546,0.9,0.06560306576358568,0.08819210790333157
57,enhanced,Compressed + Interaction,356,151,0.9582010582010583,0.9264705882352942,0.9337748344370861,0.9545454545454546,0.9,0.06662578662265974,0.08803145406740634
58,orig_quality_hr,Original: Quality + HR,379,128,0.9365928189457602,0.9108910891089109,0.9296875,0.92,0.9019607843137255,0.07348777983266352,0.046445627544798584
58,orig_sleep_pa,Original: Sleep + PA,379,128,0.9300993124522535,0.8888888888888888,0.9140625,0.9166666666666666,0.8627450980392157,0.0813861633168131,0.05810447511451538
58,orig_sleep_hr,Original: Sleep + HR,379,128,0.9382480264833206,0.8932038834951457,0.9140625,0.8846153846153846,0.9019607843137255,0.078344144550401,0.05958449398829016
58,orig_quality_pa,Original: Quality + PA,379,128,0.9371021135727018,0.9108910891089109,0.9296875,0.92,0.9019607843137255,0.07384440049071375,0.05281831147222754
58,compressed,Compressed Derived,379,128,0.9404125286478227,0.8932038834951457,0.9140625,0.8846153846153846,0.9019607843137255,0.0763557332477798,0.05511734651418716
58,enhanced,Compressed + Interaction,379,128,0.9383753501400559,0.8932038834951457,0.9140625,0.8846153846153846,0.9019607843137255,0.07606873644793144,0.0541015582259025
59,orig_quality_hr,Original: Quality + HR,382,140,0.9287405303030303,0.9090909090909091,0.9428571428571428,0.9090909090909091,0.9090909090909091,0.06820388489126031,0.05935865895447202
59,orig_sleep_pa,Original: Sleep + PA,382,140,0.937026515151515,0.8888888888888888,0.9285714285714286,0.8695652173913043,0.9090909090909091,0.07459518509565863,0.07728896149217322
59,orig_sleep_hr,Original: Sleep + HR,382,140,0.9460227272727273,0.8888888888888888,0.9285714285714286,0.8695652173913043,0.9090909090909091,0.06870232296941423,0.06231549079369259
59,orig_quality_pa,Original: Quality + PA,382,140,0.9348958333333334,0.8888888888888888,0.9285714285714286,0.8695652173913043,0.9090909090909091,0.07133511477315496,0.06382385256959858
59,compressed,Compressed Derived,382,140,0.9351325757575758,0.9090909090909091,0.9428571428571428,0.9090909090909091,0.9090909090909091,0.06835542412072494,0.06891804000439924
59,enhanced,Compressed + Interaction,382,140,0.9377367424242424,0.8888888888888888,0.9285714285714286,0.8695652173913043,0.9090909090909091,0.06665623919972481,0.05143418076820071
60,orig_quality_hr,Original: Quality + HR,343,159,0.9663446309787772,0.967741935483871,0.9685534591194969,0.9615384615384616,0.974025974025974,0.07099143938276216,0.13800571996675032
60,orig_sleep_pa,Original: Sleep + PA,343,159,0.9679284130503643,0.954248366013072,0.9559748427672956,0.9605263157894737,0.948051948051948,0.0796431702510692,0.1635345907713196
60,orig_sleep_hr,Original: Sleep + HR,343,159,0.9660278745644599,0.967741935483871,0.9685534591194969,0.9615384615384616,0.974025974025974,0.07650792691444148,0.14591365897214462
60,orig_quality_pa,Original: Quality + PA,343,159,0.9671365220145708,0.961038961038961,0.9622641509433962,0.961038961038961,0.961038961038961,0.07085051759331847,0.14506032108718536
60,compressed,Compressed Derived,343,159,0.968561925878999,0.967741935483871,0.9685534591194969,0.9615384615384616,0.974025974025974,0.07490291798886604,0.14237210117395643
60,enhanced,Compressed + Interaction,343,159,0.9672949002217295,0.967741935483871,0.9685534591194969,0.9615384615384616,0.974025974025974,0.07009573231504425,0.1332822828431208
61,orig_quality_hr,Original: Quality + HR,320,163,0.9391568189076972,0.8360655737704918,0.8773006134969326,0.85,0.8225806451612904,0.08798751540379125,0.0316214903129612
61,orig_sleep_pa,Original: Sleep + PA,320,163,0.9151229639092942,0.8360655737704918,0.8773006134969326,0.85,0.8225806451612904,0.09645871794054524,0.04033539880267497
61,orig_sleep_hr,Original: Sleep + HR,320,163,0.9382785052698819,0.8360655737704918,0.8773006134969326,0.85,0.8225806451612904,0.09166406545915692,0.04757122900011231
61,orig_quality_pa,Original: Quality + PA,320,163,0.9185563717662089,0.8360655737704918,0.8773006134969326,0.85,0.8225806451612904,0.09263621701755374,0.05826277481336577
61,compressed,Compressed Derived,320,163,0.9219099329287765,0.8360655737704918,0.8773006134969326,0.85,0.8225806451612904,0.09141572793222313,0.02837577431948585
61,enhanced,Compressed + Interaction,320,163,0.9220696263174705,0.8360655737704918,0.8773006134969326,0.85,0.8225806451612904,0.09561067452179939,0.025610681059454278
62,orig_quality_hr,Original: Quality + HR,352,149,0.9316356334428625,0.9197080291970803,0.9261744966442953,0.8873239436619719,0.9545454545454546,0.07094369522024487,0.06494368061850639
62,orig_sleep_pa,Original: Sleep + PA,352,149,0.9339174881343556,0.9264705882352942,0.9328859060402684,0.9,0.9545454545454546,0.07300592484269672,0.07334305312680425
62,orig_sleep_hr,Original: Sleep + HR,352,149,0.9373859072654253,0.9197080291970803,0.9261744966442953,0.8873239436619719,0.9545454545454546,0.07133105299075158,0.06932099373806795
62,orig_quality_pa,Original: Quality + PA,352,149,0.933096020445418,0.9264705882352942,0.9328859060402684,0.9,0.9545454545454546,0.07312033730359392,0.06884988015835895
62,compressed,Compressed Derived,352,149,0.9366557137641475,0.9264705882352942,0.9328859060402684,0.9,0.9545454545454546,0.07150106760848784,0.0642170733819479
62,enhanced,Compressed + Interaction,352,149,0.9362906170135086,0.9264705882352942,0.9328859060402684,0.9,0.9545454545454546,0.07042147136547867,0.06550244589512676
63,orig_quality_hr,Original: Quality + HR,368,145,0.9470868014268727,0.9285714285714286,0.9448275862068966,0.9629629629629629,0.896551724137931,0.06818714512801916,0.07460288625183079
63,orig_sleep_pa,Original: Sleep + PA,368,145,0.9344034879112169,0.9090909090909091,0.9310344827586207,0.9615384615384616,0.8620689655172413,0.07833925316356499,0.06409081644184066
63,orig_sleep_hr,Original: Sleep + HR,368,145,0.942726912405866,0.9009009009009009,0.9241379310344827,0.9433962264150944,0.8620689655172413,0.07494802431546131,0.08542552194764765
63,orig_quality_pa,Original: Quality + PA,368,145,0.9470868014268727,0.9090909090909091,0.9310344827586207,0.9615384615384616,0.8620689655172413,0.06910668186281467,0.07900258718765145
63,compressed,Compressed Derived,368,145,0.9370788743559255,0.9090909090909091,0.9310344827586207,0.9615384615384616,0.8620689655172413,0.07235871318298483,0.07594697608991183
63,enhanced,Compressed + Interaction,368,145,0.9382679349980181,0.9090909090909091,0.9310344827586207,0.9615384615384616,0.8620689655172413,0.07101961345936444,0.06750355181876974
64,orig_quality_hr,Original: Quality + HR,354,157,0.9266295447101213,0.8918918918918919,0.8980891719745223,0.8571428571428571,0.9295774647887324,0.08534265478500383,0.07038392278719882
64,orig_sleep_pa,Original: Sleep + PA,354,157,0.9118080576482148,0.8767123287671232,0.8853503184713376,0.8533333333333334,0.9014084507042254,0.09123888018635151,0.04989763025977543
64,orig_sleep_hr,Original: Sleep + HR,354,157,0.9209793645594497,0.8918918918918919,0.8980891719745223,0.8571428571428571,0.9295774647887324,0.08855729726700061,0.06440641904908558
64,orig_quality_pa,Original: Quality + PA,354,157,0.9197510645266951,0.8918918918918919,0.8980891719745223,0.8571428571428571,0.9295774647887324,0.08613417283778582,0.06562913630660358
64,compressed,Compressed Derived,354,157,0.9290042581067803,0.8918918918918919,0.8980891719745223,0.8571428571428571,0.9295774647887324,0.08672069890664733,0.05445595249787486
64,enhanced,Compressed + Interaction,354,157,0.9291680314444808,0.8918918918918919,0.8980891719745223,0.8571428571428571,0.9295774647887324,0.08856199602713861,0.054439447200977965
65,orig_quality_hr,Original: Quality + HR,451,132,0.9258911819887429,0.8780487804878049,0.9242424242424242,0.8780487804878049,0.8780487804878049,0.06628194739811069,0.0928710414548126
65,orig_sleep_pa,Original: Sleep + PA,451,132,0.923076923076923,0.8780487804878049,0.9242424242424242,0.8780487804878049,0.8780487804878049,0.07417309780868547,0.08391502509508586
65,orig_sleep_hr,Original: Sleep + HR,451,132,0.9292414902171,0.8780487804878049,0.9242424242424242,0.8780487804878049,0.8780487804878049,0.07087803511020824,0.0798728128644256
65,orig_quality_pa,Original: Quality + PA,451,132,0.92642723130528,0.8780487804878049,0.9242424242424242,0.8780487804878049,0.8780487804878049,0.0674975557480973,0.0955257122365851
65,compressed,Compressed Derived,451,132,0.9319217367997855,0.8780487804878049,0.9242424242424242,0.8780487804878049,0.8780487804878049,0.06890268714660863,0.08640978816565058
65,enhanced,Compressed + Interaction,451,132,0.9254891450013399,0.8780487804878049,0.9242424242424242,0.8780487804878049,0.8780487804878049,0.06909836603312083,0.07219669143257139
66,orig_quality_hr,Original: Quality + HR,350,147,0.9149096385542169,0.8702290076335878,0.8843537414965986,0.8507462686567164,0.890625,0.09371330908065131,0.04956558058591359
66,orig_sleep_pa,Original: Sleep + PA,350,147,0.9157567771084337,0.8527131782945736,0.8707482993197279,0.8461538461538461,0.859375,0.09784596838236705,0.05781998726087435
66,orig_sleep_hr,Original: Sleep + HR,350,147,0.9172628012048193,0.8527131782945736,0.8707482993197279,0.8461538461538461,0.859375,0.09672311349500295,0.061696498728814865
66,orig_quality_pa,Original: Quality + PA,350,147,0.9173569277108434,0.8702290076335878,0.8843537414965986,0.8507462686567164,0.890625,0.09310589946507764,0.030833367453028473
66,compressed,Compressed Derived,350,147,0.9123682228915663,0.8702290076335878,0.8843537414965986,0.8507462686567164,0.890625,0.09485241676775556,0.05442550421873637
66,enhanced,Compressed + Interaction,350,147,0.9106739457831325,0.8527131782945736,0.8707482993197279,0.8461538461538461,0.859375,0.09701948439731514,0.046156837479347415
67,orig_quality_hr,Original: Quality + HR,398,92,0.9475177304964539,0.8865979381443299,0.8804347826086957,0.86,0.9148936170212766,0.08809651958567423,0.08021119247578339
67,orig_sleep_pa,Original: Sleep + PA,398,92,0.9210401891252955,0.8865979381443299,0.8804347826086957,0.86,0.9148936170212766,0.09088754058827053,0.10917775455814718
67,orig_sleep_hr,Original: Sleep + HR,398,92,0.91725768321513,0.8865979381443299,0.8804347826086957,0.86,0.9148936170212766,0.09200120224872047,0.1180081498900826
