repeat,fold,scoring,model,model_label,best_c,best_weight,roc_auc,f1,accuracy,precision,recall,brier,ece
6,2,roc_auc,enhanced,Compressed + Interaction,0.001,None,0.940982404692082,0.5116279069767442,0.72,0.9166666666666666,0.3548387096774194,0.1842665786075632,0.34961044353721754
6,3,roc_auc,orig_quality_hr,Original: Quality + HR,0.001,None,0.9568642160540135,0.22857142857142856,0.6351351351351351,1.0,0.12903225806451613,0.2030238056243287,0.3463070593067832
6,3,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.001,None,0.9583645911477869,0.22857142857142856,0.6351351351351351,1.0,0.12903225806451613,0.2076091914602423,0.3242026725637002
6,3,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.001,None,0.9591147786946738,0.22857142857142856,0.6351351351351351,1.0,0.12903225806451613,0.20304456383605798,0.34628522043517423
6,3,roc_auc,orig_quality_pa,Original: Quality + PA,0.001,None,0.9568642160540135,0.22857142857142856,0.6351351351351351,1.0,0.12903225806451613,0.20751086954854436,0.3364402126444821
6,3,roc_auc,compressed,Compressed Derived,0.001,None,0.9576144036009002,0.45,0.7027027027027027,1.0,0.2903225806451613,0.19533153805755185,0.3358244106131522
6,3,roc_auc,enhanced,Compressed + Interaction,0.001,None,0.9643660915228807,0.5238095238095238,0.7297297297297297,1.0,0.3548387096774194,0.17918265535488145,0.31479867843672726
6,4,roc_auc,orig_quality_hr,Original: Quality + HR,0.1,None,0.9132616487455197,0.8666666666666667,0.8947368421052632,0.896551724137931,0.8387096774193549,0.08074072693758413,0.09894596371031097
6,4,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.906810035842294,0.8666666666666667,0.8947368421052632,0.896551724137931,0.8387096774193549,0.093846477214405,0.09672306791773116
6,4,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9118279569892473,0.8666666666666667,0.8947368421052632,0.896551724137931,0.8387096774193549,0.08740633889785497,0.11203951378467417
6,4,roc_auc,orig_quality_pa,Original: Quality + PA,0.1,None,0.9118279569892475,0.8666666666666667,0.8947368421052632,0.896551724137931,0.8387096774193549,0.08375496255895327,0.09693734173720764
6,4,roc_auc,compressed,Compressed Derived,0.1,None,0.9139784946236561,0.896551724137931,0.9210526315789473,0.9629629629629629,0.8387096774193549,0.08298887257034372,0.12204348242912975
6,4,roc_auc,enhanced,Compressed + Interaction,0.01,None,0.9118279569892473,0.896551724137931,0.9210526315789473,0.9629629629629629,0.8387096774193549,0.10389051603614981,0.1552267089453432
6,5,roc_auc,orig_quality_hr,Original: Quality + HR,0.01,None,0.9234808702175544,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.10461743143158517,0.16897098472002517
6,5,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.1,balanced,0.935483870967742,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.07635600947627093,0.07087048664368248
6,5,roc_auc,orig_sleep_hr,Original: Sleep + HR,1.0,balanced,0.9234808702175544,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.07747419739983799,0.05490876915239724
6,5,roc_auc,orig_quality_pa,Original: Quality + PA,0.01,None,0.9384846211552889,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.10101193095870016,0.16732994894116404
6,5,roc_auc,compressed,Compressed Derived,0.001,None,0.9294823705926482,0.22857142857142856,0.6351351351351351,1.0,0.12903225806451613,0.19544168103361012,0.34166870887633366
6,5,roc_auc,enhanced,Compressed + Interaction,0.01,balanced,0.9302325581395349,0.9032258064516129,0.918918918918919,0.9032258064516129,0.9032258064516129,0.08963930378707305,0.12539402888031057
7,1,roc_auc,orig_quality_hr,Original: Quality + HR,10.0,balanced,0.9615102639296188,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.060294858130256146,0.04936849634049793
7,1,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.001,None,0.9772727272727273,0.5116279069767442,0.72,0.9166666666666666,0.3548387096774194,0.1918880325813383,0.34480719356530987
7,1,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.01,None,0.9736070381231672,0.9523809523809523,0.96,0.9375,0.967741935483871,0.08649073569162168,0.18699477329621567
7,1,roc_auc,orig_quality_pa,Original: Quality + PA,10.0,balanced,0.9629765395894428,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.06031694355850082,0.04704578291262395
7,1,roc_auc,compressed,Compressed Derived,10.0,None,0.9395161290322581,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.07560034937123299,0.05577439793848207
7,1,roc_auc,enhanced,Compressed + Interaction,1.0,balanced,0.9424486803519062,0.8955223880597015,0.9066666666666666,0.8333333333333334,0.967741935483871,0.07538338847417522,0.06484859933493035
7,2,roc_auc,orig_quality_hr,Original: Quality + HR,0.01,None,0.9490469208211143,0.9333333333333333,0.9466666666666667,0.9655172413793104,0.9032258064516129,0.10009232425367774,0.19891013489897158
7,2,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.01,None,0.9332844574780058,0.9333333333333333,0.9466666666666667,0.9655172413793104,0.9032258064516129,0.10767532492525354,0.17041214575612218
7,2,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.001,None,0.9420821114369501,0.32432432432432434,0.6666666666666666,1.0,0.1935483870967742,0.19622746537887062,0.3698480188870019
7,2,roc_auc,orig_quality_pa,Original: Quality + PA,0.1,None,0.9424486803519061,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.9032258064516129,0.07057470238784572,0.07877849889177975
7,2,roc_auc,compressed,Compressed Derived,0.001,None,0.9439149560117301,0.4878048780487805,0.72,1.0,0.3225806451612903,0.18983950302279468,0.3481409389755999
7,2,roc_auc,enhanced,Compressed + Interaction,0.001,balanced,0.935117302052786,0.9180327868852459,0.9333333333333333,0.9333333333333333,0.9032258064516129,0.17419095236500717,0.3378673987632665
7,3,roc_auc,orig_quality_hr,Original: Quality + HR,0.01,None,0.853405017921147,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.148039233436962,0.15237415409050653
7,3,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.01,None,0.8487455197132617,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.1530204002719773,0.16893005623044713
7,3,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.01,None,0.8480286738351254,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.14982954722185393,0.15528858182877875
7,3,roc_auc,orig_quality_pa,Original: Quality + PA,0.01,None,0.8491039426523297,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.15016831820035148,0.15609740874368866
7,3,roc_auc,compressed,Compressed Derived,0.001,None,0.8526881720430107,0.17647058823529413,0.631578947368421,1.0,0.0967741935483871,0.20684339374028177,0.29403558236232175
7,3,roc_auc,enhanced,Compressed + Interaction,0.01,balanced,0.8526881720430107,0.8333333333333334,0.868421052631579,0.8620689655172413,0.8064516129032258,0.12996207521636105,0.11399184313343262
7,4,roc_auc,orig_quality_hr,Original: Quality + HR,0.01,balanced,0.9598649662415605,0.9117647058823529,0.918918918918919,0.8378378378378378,1.0,0.10272557004119413,0.1759899027465739
7,4,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.001,None,0.9493623405851462,0.47619047619047616,0.7027027027027027,0.9090909090909091,0.3225806451612903,0.19589033317431095,0.35860281708807346
7,4,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.1,balanced,0.9561140285071267,0.9117647058823529,0.918918918918919,0.8378378378378378,1.0,0.08800868494324056,0.1125031725742239
7,4,roc_auc,orig_quality_pa,Original: Quality + PA,0.1,None,0.9613653413353338,0.9117647058823529,0.918918918918919,0.8378378378378378,1.0,0.07445485759987372,0.08008502230195917
7,4,roc_auc,compressed,Compressed Derived,0.001,None,0.9621155288822206,0.6086956521739131,0.7567567567567568,0.9333333333333333,0.45161290322580644,0.1889689939571199,0.3502890175787192
7,4,roc_auc,enhanced,Compressed + Interaction,0.001,None,0.958364591147787,0.8852459016393442,0.9054054054054054,0.9,0.8709677419354839,0.16881825468105668,0.3202847968702894
7,5,roc_auc,orig_quality_hr,Original: Quality + HR,0.1,balanced,0.9636159039759941,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.049154163149370676,0.10221306048242906
7,5,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.01,None,0.9696174043510878,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.09967643546251803,0.19411658610443266
7,5,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.001,None,0.9658664666166541,0.0625,0.5945945945945946,1.0,0.03225806451612903,0.19907832483416266,0.3411160638617222
7,5,roc_auc,orig_quality_pa,Original: Quality + PA,10.0,balanced,0.9673668417104276,0.9666666666666667,0.972972972972973,1.0,0.9354838709677419,0.042710049445225745,0.08827573116160034
7,5,roc_auc,compressed,Compressed Derived,1.0,None,0.9628657164291073,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.05273939870162001,0.08840273778670911
7,5,roc_auc,enhanced,Compressed + Interaction,0.1,None,0.9606151537884471,0.9310344827586207,0.9459459459459459,1.0,0.8709677419354839,0.059835031913345584,0.10476562764953504
8,1,roc_auc,orig_quality_hr,Original: Quality + HR,0.001,None,0.9274193548387097,0.5454545454545454,0.7333333333333333,0.9230769230769231,0.3870967741935484,0.19539926742678868,0.2971667533497639
8,1,roc_auc,orig_sleep_pa,Original: Sleep + PA,100.0,None,0.9167888563049854,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.8387096774193549,0.1151917748296033,0.0996978336582175
8,1,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.01,None,0.9167888563049853,0.8666666666666667,0.8933333333333333,0.896551724137931,0.8387096774193549,0.11125879488445121,0.11926861254595154
8,1,roc_auc,orig_quality_pa,Original: Quality + PA,1.0,None,0.9149560117302052,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.8387096774193549,0.1054676180470269,0.07508201362613953
8,1,roc_auc,compressed,Compressed Derived,0.001,None,0.9160557184750733,0.5454545454545454,0.7333333333333333,0.9230769230769231,0.3870967741935484,0.19032443330060378,0.29066047012078344
8,1,roc_auc,enhanced,Compressed + Interaction,0.001,balanced,0.9109237536656891,0.8387096774193549,0.8666666666666667,0.8387096774193549,0.8387096774193549,0.1780679433159047,0.294733126089591
8,2,roc_auc,orig_quality_hr,Original: Quality + HR,1.0,balanced,0.9977494373593399,0.9836065573770492,0.9864864864864865,1.0,0.967741935483871,0.02695428939038005,0.09214456275377853
8,2,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.001,None,0.9909977494373594,0.3684210526315789,0.6756756756756757,1.0,0.22580645161290322,0.19967908105490276,0.3870898846486142
8,2,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9977494373593399,0.9491525423728814,0.9594594594594594,1.0,0.9032258064516129,0.04679368033099194,0.13280062132105094
8,2,roc_auc,orig_quality_pa,Original: Quality + PA,0.01,None,0.9909977494373593,0.9491525423728814,0.9594594594594594,1.0,0.9032258064516129,0.09344965566982966,0.22391040420057634
8,2,roc_auc,compressed,Compressed Derived,0.001,None,0.9977494373593399,0.45,0.7027027027027027,1.0,0.2903225806451613,0.1885421672223135,0.3767857006337282
8,2,roc_auc,enhanced,Compressed + Interaction,0.01,None,0.9932483120780196,0.9491525423728814,0.9594594594594594,1.0,0.9032258064516129,0.07259683616055954,0.17315219027998321
8,3,roc_auc,orig_quality_hr,Original: Quality + HR,0.01,None,0.9381095273818455,0.9206349206349206,0.9324324324324325,0.90625,0.9354838709677419,0.11425674458678417,0.21366658463738014
8,3,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.01,None,0.9444861215303827,0.9206349206349206,0.9324324324324325,0.90625,0.9354838709677419,0.12425712474262998,0.230657057454821
8,3,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.01,balanced,0.9399849962490623,0.8923076923076924,0.9054054054054054,0.8529411764705882,0.9354838709677419,0.11307738962435165,0.19866006871496225
8,3,roc_auc,orig_quality_pa,Original: Quality + PA,0.01,None,0.9313578394598651,0.9206349206349206,0.9324324324324325,0.90625,0.9354838709677419,0.12150799511853486,0.18947516484963162
8,3,roc_auc,compressed,Compressed Derived,1000.0,None,0.9032258064516128,0.8571428571428571,0.8783783783783784,0.84375,0.8709677419354839,0.09978973399382096,0.08047795573746075
8,3,roc_auc,enhanced,Compressed + Interaction,10.0,None,0.9062265566391596,0.8571428571428571,0.8783783783783784,0.84375,0.8709677419354839,0.10271057403973971,0.08669046400589264
8,4,roc_auc,orig_quality_hr,Original: Quality + HR,1.0,balanced,0.9277859237536656,0.9230769230769231,0.9333333333333333,0.8823529411764706,0.967741935483871,0.07505670538958728,0.08403544318047206
8,4,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.01,None,0.9307184750733138,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.10636604961671796,0.11219742635213213
8,4,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.1,balanced,0.9299853372434017,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.0824003429451093,0.07315568242540164
8,4,roc_auc,orig_quality_pa,Original: Quality + PA,0.01,balanced,0.9263196480938416,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.10901423069277096,0.12221397581218903
8,4,roc_auc,compressed,Compressed Derived,0.001,None,0.93658357771261,0.5777777777777777,0.7466666666666667,0.9285714285714286,0.41935483870967744,0.18875189396208797,0.31141582444025195
8,4,roc_auc,enhanced,Compressed + Interaction,0.01,None,0.9321847507331379,0.8888888888888888,0.9066666666666666,0.875,0.9032258064516129,0.09390924912938628,0.08656675766860018
8,5,roc_auc,orig_quality_hr,Original: Quality + HR,0.1,balanced,0.9010752688172043,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.08957422417529229,0.0759984698991264
8,5,roc_auc,orig_sleep_pa,Original: Sleep + PA,0.01,balanced,0.9369175627240144,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.11568409612167435,0.1937097879188692
8,5,roc_auc,orig_sleep_hr,Original: Sleep + HR,0.001,None,0.9060931899641577,0.0,0.5921052631578947,0.0,0.0,0.20416602876232828,0.28454601286965797
8,5,roc_auc,orig_quality_pa,Original: Quality + PA,0.1,balanced,0.9326164874551971,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.07939891851082823,0.12476863344656892
8,5,roc_auc,compressed,Compressed Derived,0.1,None,0.9025089605734767,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.08941527468859922,0.08370818970655722
8,5,roc_auc,enhanced,Compressed + Interaction,0.001,balanced,0.9333333333333332,0.8888888888888888,0.9078947368421053,0.875,0.9032258064516129,0.1854857353429323,0.355069375348765
1,1,neg_log_loss,orig_quality_hr,Original: Quality + HR,0.1,None,0.9721407624633431,0.9117647058823529,0.92,0.8378378378378378,1.0,0.062039879606134045,0.05981675357664812
1,1,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9655425219941349,0.8787878787878788,0.8933333333333333,0.8285714285714286,0.9354838709677419,0.0745497101283098,0.060720772942906336
1,1,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.967008797653959,0.8787878787878788,0.8933333333333333,0.8285714285714286,0.9354838709677419,0.06887506924429422,0.06428513911337483
1,1,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.972140762463343,0.8787878787878788,0.8933333333333333,0.8285714285714286,0.9354838709677419,0.06524849856098529,0.0597878941602199
1,1,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9706744868035191,0.8787878787878788,0.8933333333333333,0.8285714285714286,0.9354838709677419,0.065515450063502,0.06458218679904877
1,1,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.967741935483871,0.8787878787878788,0.8933333333333333,0.8285714285714286,0.9354838709677419,0.07012205632276333,0.06595866078710395
1,2,neg_log_loss,orig_quality_hr,Original: Quality + HR,0.1,None,0.9277859237536656,0.9206349206349206,0.9333333333333333,0.90625,0.9354838709677419,0.0744980295961566,0.07034492685066922
1,2,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,0.1,None,0.9347507331378299,0.9206349206349206,0.9333333333333333,0.90625,0.9354838709677419,0.07752393919503692,0.0664945821213236
1,2,neg_log_loss,orig_sleep_hr,Original: Sleep + HR,0.1,None,0.9369501466275659,0.9206349206349206,0.9333333333333333,0.90625,0.9354838709677419,0.0777723088455646,0.08318594050266843
1,2,neg_log_loss,orig_quality_pa,Original: Quality + PA,0.1,None,0.9277859237536656,0.9206349206349206,0.9333333333333333,0.90625,0.9354838709677419,0.07603487872183766,0.050952799495393754
1,2,neg_log_loss,compressed,Compressed Derived,0.1,None,0.9241202346041054,0.9206349206349206,0.9333333333333333,0.90625,0.9354838709677419,0.07458823168446173,0.07757793719124276
1,2,neg_log_loss,enhanced,Compressed + Interaction,0.1,None,0.9255865102639295,0.9206349206349206,0.9333333333333333,0.90625,0.9354838709677419,0.07138271971998168,0.06152918364521751
1,3,neg_log_loss,orig_quality_hr,Original: Quality + HR,1.0,None,0.9161290322580645,0.8620689655172413,0.8947368421052632,0.9259259259259259,0.8064516129032258,0.08462782618821219,0.0725995117695306
1,3,neg_log_loss,orig_sleep_pa,Original: Sleep + PA,1.0,None,0.9232974910394266,0.8620689655172413,0.8947368421052632,0.9259259259259259,0.8064516129032258,0.09372754700408228,0.11119856267030057
