repeat,fold,scoring,mode,config,best_c,best_weight,auc,brier,ece,f1_default,f1_tuned,accuracy_default,accuracy_tuned,threshold,calib_intercept_test,calib_slope_test,calib_f1_internal
6,1,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.9604105571847507,0.07817577631352508,0.06445016524463974,0.8888888888888888,0.8888888888888888,0.9066666666666666,0.9066666666666666,0.5,-0.22090151515415118,0.8275400338314935,0.8955223880597015
6,2,roc_auc,raw,roc_auc + raw,10.0,None,0.9468475073313783,0.07884801070307663,0.10636906601520232,0.8955223880597015,0.8955223880597015,0.9066666666666666,0.9066666666666666,0.5,-0.6021118058719054,1.2345834839455254,0.9206349206349206
6,2,roc_auc,platt,roc_auc + platt,10.0,None,0.9468475073313783,0.08116635497757643,0.12194224937701481,0.8955223880597015,0.8955223880597015,0.9066666666666666,0.9066666666666666,0.5,-0.12328936271503249,1.5118139446337753,0.9206349206349206
6,2,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.9292521994134897,0.08448663412454656,0.10493778306548762,0.8955223880597015,0.8955223880597015,0.9066666666666666,0.9066666666666666,0.5,-0.4932839491318065,1.5814165614678124,0.9206349206349206
6,2,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.9292521994134897,0.07984270065425685,0.0935116445736198,0.8955223880597015,0.8955223880597015,0.9066666666666666,0.9066666666666666,0.5,0.008794064902160614,1.3665535270668285,0.9206349206349206
6,3,roc_auc,raw,roc_auc + raw,0.1,balanced,0.9193548387096775,0.08047371965307726,0.11288858384202895,0.9,0.9,0.918918918918919,0.918918918918919,0.5,0.5437513470726446,1.6272651859382665,0.9393939393939394
6,3,roc_auc,platt,roc_auc + platt,0.1,balanced,0.9193548387096775,0.1174267659542817,0.17105250860269455,0.8363636363636363,0.9,0.8783783783783784,0.918918918918919,0.30000000000000004,2.287752229546927,1.1910869838381442,0.9393939393939394
6,3,neg_log_loss,raw,neg_log_loss + raw,1.0,None,0.9276069017254314,0.08114451964676726,0.11510561285450316,0.9,0.9,0.918918918918919,0.918918918918919,0.5,1.004965058098058,1.2673766395543171,0.9393939393939394
6,3,neg_log_loss,platt,neg_log_loss + platt,1.0,None,0.9276069017254314,0.1204437139930668,0.1733358841281606,0.8518518518518519,0.8620689655172413,0.8918918918918919,0.8918918918918919,0.30000000000000004,2.3003330666518864,1.1856738583102648,0.9393939393939394
6,4,roc_auc,raw,roc_auc + raw,0.01,None,0.9096774193548387,0.12712844098347284,0.19577534744334596,0.896551724137931,0.896551724137931,0.9210526315789473,0.9210526315789473,0.5,0.6537794558149679,2.62118737763898,0.9508196721311475
