replicate,model,model_label,n_train,n_test,best_c,best_weight,roc_auc,f1,accuracy,precision,recall,brier,ece
49,enhanced,Compressed + Interaction,374,120,0.1,balanced,0.944770857814336,0.8478260869565217,0.8833333333333333,0.8478260869565217,0.8478260869565217,0.0861978320342048,0.056670511733484155
50,orig_quality_hr,Original: Quality + HR,355,157,0.1,None,0.9314420803782505,0.90625,0.9235668789808917,0.8923076923076924,0.9206349206349206,0.07146203797035602,0.05361525851634531
50,orig_sleep_pa,Original: Sleep + PA,355,157,0.1,None,0.9376055386693685,0.875,0.8980891719745223,0.8615384615384616,0.8888888888888888,0.07432372752572274,0.06372024840453366
50,orig_sleep_hr,Original: Sleep + HR,355,157,0.1,None,0.9335528537656197,0.875,0.8980891719745223,0.8615384615384616,0.8888888888888888,0.07431655346381341,0.06559185067349993
50,orig_quality_pa,Original: Quality + PA,355,157,0.1,None,0.9319486659912192,0.875,0.8980891719745223,0.8615384615384616,0.8888888888888888,0.07053717450810719,0.05461577054695853
50,compressed,Compressed Derived,355,157,0.1,None,0.928402566700439,0.90625,0.9235668789808917,0.8923076923076924,0.9206349206349206,0.0717927226755769,0.07534044202979735
50,enhanced,Compressed + Interaction,355,157,0.1,None,0.927727119216481,0.875,0.8980891719745223,0.8615384615384616,0.8888888888888888,0.07259065085552863,0.07201333631772479
51,orig_quality_hr,Original: Quality + HR,391,134,0.1,None,0.949577200125274,0.8,0.9029850746268657,0.7647058823529411,0.8387096774193549,0.07224120989838195,0.06546268903861527
51,orig_sleep_pa,Original: Sleep + PA,391,134,0.1,balanced,0.9580331976197932,0.8,0.9029850746268657,0.7647058823529411,0.8387096774193549,0.07337272880269188,0.06405364589094244
51,orig_sleep_hr,Original: Sleep + HR,391,134,0.1,None,0.9451926088318197,0.8,0.9029850746268657,0.7647058823529411,0.8387096774193549,0.07489743429582771,0.06990372284577337
51,orig_quality_pa,Original: Quality + PA,391,134,0.1,None,0.9508299404948325,0.8,0.9029850746268657,0.7647058823529411,0.8387096774193549,0.07008615771703629,0.05826076733392777
51,compressed,Compressed Derived,391,134,1.0,None,0.9198246163482618,0.8,0.9029850746268657,0.7647058823529411,0.8387096774193549,0.08107023596821214,0.07434075304543088
51,enhanced,Compressed + Interaction,391,134,0.1,balanced,0.9404948324459755,0.8,0.9029850746268657,0.7647058823529411,0.8387096774193549,0.07652681390271007,0.050336078307690074
52,orig_quality_hr,Original: Quality + HR,406,116,1.0,None,0.9113636363636364,0.9019607843137255,0.9137931034482759,0.8846153846153846,0.92,0.08570504177158082,0.09328667569587909
52,orig_sleep_pa,Original: Sleep + PA,406,116,0.1,None,0.9365151515151515,0.9108910891089109,0.9224137931034483,0.9019607843137255,0.92,0.08083674381134076,0.0865031054756609
52,orig_sleep_hr,Original: Sleep + HR,406,116,0.1,None,0.9037878787878788,0.9019607843137255,0.9137931034482759,0.8846153846153846,0.92,0.09011413917273224,0.07225706033653742
52,orig_quality_pa,Original: Quality + PA,406,116,0.1,None,0.931969696969697,0.9108910891089109,0.9224137931034483,0.9019607843137255,0.92,0.0752768913887984,0.08257149363582361
52,compressed,Compressed Derived,406,116,0.1,None,0.9034848484848484,0.9108910891089109,0.9224137931034483,0.9019607843137255,0.92,0.09051443562631417,0.0704239109521959
52,enhanced,Compressed + Interaction,406,116,0.1,None,0.9083333333333333,0.9108910891089109,0.9224137931034483,0.9019607843137255,0.92,0.09073947968924738,0.07226272015432578
53,orig_quality_hr,Original: Quality + HR,386,153,10.0,None,0.892591279688054,0.8347826086956521,0.8758169934640523,0.9056603773584906,0.7741935483870968,0.11196956654253089,0.09149828009761742
53,orig_sleep_pa,Original: Sleep + PA,386,153,1.0,None,0.9051754696915988,0.8347826086956521,0.8758169934640523,0.9056603773584906,0.7741935483870968,0.09654675654160341,0.08264097137633748
53,orig_sleep_hr,Original: Sleep + HR,386,153,0.1,None,0.9158099964551576,0.8739495798319328,0.9019607843137255,0.9122807017543859,0.8387096774193549,0.08863834131971733,0.061068346063637854
53,orig_quality_pa,Original: Quality + PA,386,153,10.0,None,0.9012761432116272,0.8620689655172413,0.8954248366013072,0.9259259259259259,0.8064516129032258,0.10094447504854771,0.09962344754932898
53,compressed,Compressed Derived,386,153,10.0,None,0.9027827011697981,0.9,0.9215686274509803,0.9310344827586207,0.8709677419354839,0.07730821390546591,0.0586891125748569
53,enhanced,Compressed + Interaction,386,153,1.0,None,0.9104041120170153,0.9,0.9215686274509803,0.9310344827586207,0.8709677419354839,0.07723252176391535,0.053070028503324845
54,orig_quality_hr,Original: Quality + HR,368,143,10.0,balanced,0.9498081841432224,0.8775510204081632,0.916083916083916,0.9148936170212766,0.8431372549019608,0.06880703993690454,0.034272253137706286
54,orig_sleep_pa,Original: Sleep + PA,368,143,1.0,balanced,0.9323316283034954,0.875,0.916083916083916,0.9333333333333333,0.8235294117647058,0.0726734620545827,0.042935313896688414
54,orig_sleep_hr,Original: Sleep + HR,368,143,0.1,None,0.9547101449275361,0.8865979381443299,0.9230769230769231,0.9347826086956522,0.8431372549019608,0.07041129290966942,0.056918197070747675
54,orig_quality_pa,Original: Quality + PA,368,143,0.1,None,0.9442668371696504,0.8865979381443299,0.9230769230769231,0.9347826086956522,0.8431372549019608,0.07078290209618382,0.043375680090553044
54,compressed,Compressed Derived,368,143,0.1,balanced,0.9515132139812447,0.8865979381443299,0.9230769230769231,0.9347826086956522,0.8431372549019608,0.06829161523743853,0.0646506349376187
54,enhanced,Compressed + Interaction,368,143,0.1,balanced,0.9472506393861893,0.8865979381443299,0.9230769230769231,0.9347826086956522,0.8431372549019608,0.07083616068341024,0.045187340390102984
55,orig_quality_hr,Original: Quality + HR,373,139,0.1,None,0.9151833872707659,0.8571428571428571,0.9280575539568345,0.8823529411764706,0.8333333333333334,0.06612405976322978,0.06526240416084003
55,orig_sleep_pa,Original: Sleep + PA,373,139,0.1,None,0.910059331175836,0.8235294117647058,0.9136690647482014,0.875,0.7777777777777778,0.07360262417122501,0.03810999879993514
55,orig_sleep_hr,Original: Sleep + HR,373,139,0.1,None,0.9149137001078749,0.8235294117647058,0.9136690647482014,0.875,0.7777777777777778,0.06994456769910556,0.06229207357211122
55,orig_quality_pa,Original: Quality + PA,373,139,0.1,None,0.9130258899676376,0.8235294117647058,0.9136690647482014,0.875,0.7777777777777778,0.06778082922000474,0.059788152592683864
55,compressed,Compressed Derived,373,139,0.1,balanced,0.9062837108953614,0.8235294117647058,0.9136690647482014,0.875,0.7777777777777778,0.06923229512180404,0.08113061630064292
55,enhanced,Compressed + Interaction,373,139,0.1,None,0.9062837108953614,0.8235294117647058,0.9136690647482014,0.875,0.7777777777777778,0.06928308252090364,0.07384820647930673
56,orig_quality_hr,Original: Quality + HR,346,143,1.0,None,0.9501048218029351,0.9345794392523364,0.951048951048951,0.9259259259259259,0.9433962264150944,0.052950238090821895,0.08556023175098999
56,orig_sleep_pa,Original: Sleep + PA,346,143,0.1,None,0.9482180293501049,0.9259259259259259,0.9440559440559441,0.9090909090909091,0.9433962264150944,0.05809081682062691,0.09605322309865257
56,orig_sleep_hr,Original: Sleep + HR,346,143,0.1,None,0.9519916142557652,0.9259259259259259,0.9440559440559441,0.9090909090909091,0.9433962264150944,0.059853204240722144,0.08997551841390793
56,orig_quality_pa,Original: Quality + PA,346,143,0.1,None,0.9461215932914047,0.9259259259259259,0.9440559440559441,0.9090909090909091,0.9433962264150944,0.05642080448649104,0.08708383111613573
56,compressed,Compressed Derived,346,143,0.1,None,0.9483228511530398,0.9433962264150944,0.958041958041958,0.9433962264150944,0.9433962264150944,0.059512371307504267,0.1106500283449619
56,enhanced,Compressed + Interaction,346,143,0.1,balanced,0.9464360587002096,0.9259259259259259,0.9440559440559441,0.9090909090909091,0.9433962264150944,0.05994118250809091,0.10917966226124982
57,orig_quality_hr,Original: Quality + HR,434,129,1.0,balanced,0.9283422459893047,0.8863636363636364,0.9224806201550387,0.8863636363636364,0.8863636363636364,0.07079734454982126,0.027984936120285065
57,orig_sleep_pa,Original: Sleep + PA,434,129,0.1,None,0.934625668449198,0.8604651162790697,0.9069767441860465,0.8809523809523809,0.8409090909090909,0.08063171571715802,0.04481005292763798
57,orig_sleep_hr,Original: Sleep + HR,434,129,0.1,None,0.9370320855614973,0.8604651162790697,0.9069767441860465,0.8809523809523809,0.8409090909090909,0.07630550966503942,0.03233260404740089
57,orig_quality_pa,Original: Quality + PA,434,129,0.1,None,0.927807486631016,0.8604651162790697,0.9069767441860465,0.8809523809523809,0.8409090909090909,0.07571611466340075,0.021461400385396543
57,compressed,Compressed Derived,434,129,0.1,None,0.9342245989304814,0.8604651162790697,0.9069767441860465,0.8809523809523809,0.8409090909090909,0.07403656458285052,0.04878230857499969
57,enhanced,Compressed + Interaction,434,129,0.1,balanced,0.9344919786096257,0.8604651162790697,0.9069767441860465,0.8809523809523809,0.8409090909090909,0.07537677409462394,0.02893958644008272
58,orig_quality_hr,Original: Quality + HR,414,139,0.1,None,0.9342273307790551,0.8620689655172413,0.8848920863309353,0.8620689655172413,0.8620689655172413,0.08074205401724774,0.049262160544133946
58,orig_sleep_pa,Original: Sleep + PA,414,139,0.1,None,0.9317794806300554,0.8620689655172413,0.8848920863309353,0.8620689655172413,0.8620689655172413,0.0893547592206309,0.07794372309008535
58,orig_sleep_hr,Original: Sleep + HR,414,139,0.1,balanced,0.9296509152830993,0.8620689655172413,0.8848920863309353,0.8620689655172413,0.8620689655172413,0.08496226918427525,0.07326425293257852
58,orig_quality_pa,Original: Quality + PA,414,139,0.1,balanced,0.9274159216687953,0.8620689655172413,0.8848920863309353,0.8620689655172413,0.8620689655172413,0.08346439924480233,0.07548040708495196
58,compressed,Compressed Derived,414,139,0.1,balanced,0.9361430395913156,0.8620689655172413,0.8848920863309353,0.8620689655172413,0.8620689655172413,0.08196313515554474,0.05228745754040735
58,enhanced,Compressed + Interaction,414,139,0.1,balanced,0.9325244785014901,0.8620689655172413,0.8848920863309353,0.8620689655172413,0.8620689655172413,0.08433882928738141,0.05463004235531264
59,orig_quality_hr,Original: Quality + HR,349,139,1.0,None,0.916036149642707,0.9090909090909091,0.920863309352518,0.9166666666666666,0.9016393442622951,0.08510157135313601,0.08482880648789815
59,orig_sleep_pa,Original: Sleep + PA,349,139,1.0,None,0.9245481294661622,0.8717948717948718,0.8920863309352518,0.9107142857142857,0.8360655737704918,0.1014013821752066,0.09279935965338391
59,orig_sleep_hr,Original: Sleep + HR,349,139,0.1,None,0.9279108869272803,0.8717948717948718,0.8920863309352518,0.9107142857142857,0.8360655737704918,0.09320893888934227,0.10466570898220064
59,orig_quality_pa,Original: Quality + PA,349,139,1.0,balanced,0.9017444304329552,0.8813559322033898,0.8992805755395683,0.9122807017543859,0.8524590163934426,0.08771228420970488,0.08503394975705666
59,compressed,Compressed Derived,349,139,0.1,None,0.9196090794451449,0.8907563025210085,0.9064748201438849,0.9137931034482759,0.8688524590163934,0.09227995134297191,0.08439125012160771
59,enhanced,Compressed + Interaction,349,139,0.1,None,0.9175073560319461,0.8717948717948718,0.8920863309352518,0.9107142857142857,0.8360655737704918,0.09251875249448162,0.06969509563882846
60,orig_quality_hr,Original: Quality + HR,378,130,1.0,None,0.8299418604651163,0.8,0.8615384615384616,0.782608695652174,0.8181818181818182,0.12659328095237393,0.1079163203806359
60,orig_sleep_pa,Original: Sleep + PA,378,130,1.0,None,0.8473837209302325,0.8,0.8615384615384616,0.782608695652174,0.8181818181818182,0.12681889312392083,0.1134049364530108
60,orig_sleep_hr,Original: Sleep + HR,378,130,1.0,None,0.8198995771670192,0.8,0.8615384615384616,0.782608695652174,0.8181818181818182,0.12959691474926374,0.11954974245326949
60,orig_quality_pa,Original: Quality + PA,378,130,1.0,None,0.8505549682875264,0.8,0.8615384615384616,0.782608695652174,0.8181818181818182,0.12454337873768644,0.11447855260536899
60,compressed,Compressed Derived,378,130,1.0,None,0.8492336152219874,0.8,0.8615384615384616,0.782608695652174,0.8181818181818182,0.12777627414416376,0.1191177324423139
60,enhanced,Compressed + Interaction,378,130,1.0,None,0.8383985200845666,0.8,0.8615384615384616,0.782608695652174,0.8181818181818182,0.13005418631029828,0.12060554174473438
61,orig_quality_hr,Original: Quality + HR,372,149,0.1,None,0.9009416195856874,0.8717948717948718,0.8993288590604027,0.8793103448275862,0.864406779661017,0.09569787054880033,0.09558419614560865
61,orig_sleep_pa,Original: Sleep + PA,372,149,0.1,None,0.9096045197740114,0.8793103448275862,0.9060402684563759,0.8947368421052632,0.864406779661017,0.09747208916362317,0.06343460279161815
61,orig_sleep_hr,Original: Sleep + HR,372,149,1.0,balanced,0.8994350282485877,0.8571428571428571,0.8859060402684564,0.85,0.864406779661017,0.09538194393754199,0.06599863288876118
61,orig_quality_pa,Original: Quality + PA,372,149,0.1,None,0.9118644067796611,0.8793103448275862,0.9060402684563759,0.8947368421052632,0.864406779661017,0.09206645849813651,0.07158427728508128
61,compressed,Compressed Derived,372,149,0.1,None,0.9120527306967985,0.8793103448275862,0.9060402684563759,0.8947368421052632,0.864406779661017,0.09493055075716683,0.09057725282053714
61,enhanced,Compressed + Interaction,372,149,0.1,None,0.9103578154425611,0.864406779661017,0.8926174496644296,0.864406779661017,0.864406779661017,0.0950406465843556,0.07410591752324634
62,orig_quality_hr,Original: Quality + HR,352,137,0.1,balanced,0.9471947194719472,0.8235294117647058,0.9124087591240876,0.875,0.7777777777777778,0.06676992948394041,0.0826589302797166
62,orig_sleep_pa,Original: Sleep + PA,352,137,0.1,balanced,0.9334433443344333,0.8235294117647058,0.9124087591240876,0.875,0.7777777777777778,0.07214405484256943,0.08722857701754579
62,orig_sleep_hr,Original: Sleep + HR,352,137,0.1,None,0.9400440044004401,0.8235294117647058,0.9124087591240876,0.875,0.7777777777777778,0.07017925704910342,0.0817461862990958
62,orig_quality_pa,Original: Quality + PA,352,137,0.1,None,0.9271177117711771,0.8235294117647058,0.9124087591240876,0.875,0.7777777777777778,0.06748616716040104,0.08693239195057588
62,compressed,Compressed Derived,352,137,0.1,None,0.9416941694169417,0.8235294117647058,0.9124087591240876,0.875,0.7777777777777778,0.0671639967762277,0.08036478009762757
62,enhanced,Compressed + Interaction,352,137,0.1,balanced,0.9416941694169417,0.8235294117647058,0.9124087591240876,0.875,0.7777777777777778,0.06888258869070801,0.06888607825509822
63,orig_quality_hr,Original: Quality + HR,365,146,0.1,None,0.9262479541734862,0.897196261682243,0.9246575342465754,0.8727272727272727,0.9230769230769231,0.07361478442841024,0.06494787802113158
63,orig_sleep_pa,Original: Sleep + PA,365,146,0.1,balanced,0.9277823240589198,0.8761904761904762,0.910958904109589,0.8679245283018868,0.8846153846153846,0.07636737258655589,0.06701214181836584
63,orig_sleep_hr,Original: Sleep + HR,365,146,0.1,None,0.9288052373158756,0.897196261682243,0.9246575342465754,0.8727272727272727,0.9230769230769231,0.07660290213412563,0.07424239632317133
63,orig_quality_pa,Original: Quality + PA,365,146,0.1,None,0.9299304418985269,0.897196261682243,0.9246575342465754,0.8727272727272727,0.9230769230769231,0.07312147587530957,0.05248204761924371
63,compressed,Compressed Derived,365,146,0.1,None,0.9273731587561375,0.897196261682243,0.9246575342465754,0.8727272727272727,0.9230769230769231,0.07726585205347741,0.10217552822049648
63,enhanced,Compressed + Interaction,365,146,0.1,None,0.9263502454991815,0.8761904761904762,0.910958904109589,0.8679245283018868,0.8846153846153846,0.07574543560739791,0.08279152270125975
64,orig_quality_hr,Original: Quality + HR,369,120,0.1,None,0.9169248099127006,0.9253731343283582,0.9166666666666666,0.9253731343283582,0.9253731343283582,0.09588118690265691,0.1223355196486896
64,orig_sleep_pa,Original: Sleep + PA,369,120,0.1,None,0.922416220782878,0.9253731343283582,0.9166666666666666,0.9253731343283582,0.9253731343283582,0.1031303413730039,0.13436314493964607
64,orig_sleep_hr,Original: Sleep + HR,369,120,0.1,None,0.9243874964798648,0.9253731343283582,0.9166666666666666,0.9253731343283582,0.9253731343283582,0.10266813097746078,0.13476987865501686
64,orig_quality_pa,Original: Quality + PA,369,120,0.1,None,0.9188960856096874,0.9253731343283582,0.9166666666666666,0.9253731343283582,0.9253731343283582,0.09402248766062384,0.11708859530755043
64,compressed,Compressed Derived,369,120,1.0,None,0.9165023936919177,0.9007633587786259,0.8916666666666667,0.921875,0.8805970149253731,0.10016630132317633,0.10854086765185432
64,enhanced,Compressed + Interaction,369,120,0.1,None,0.9136862855533653,0.9253731343283582,0.9166666666666666,0.9253731343283582,0.9253731343283582,0.0929437650265969,0.06692045955582253
65,orig_quality_hr,Original: Quality + HR,391,126,0.1,None,0.9412393162393162,0.8431372549019608,0.873015873015873,0.7962962962962963,0.8958333333333334,0.08465512609599461,0.07329734819754354
65,orig_sleep_pa,Original: Sleep + PA,391,126,0.1,None,0.936698717948718,0.8431372549019608,0.873015873015873,0.7962962962962963,0.8958333333333334,0.09128490648904398,0.07671981759081692
65,orig_sleep_hr,Original: Sleep + HR,391,126,0.1,None,0.9420405982905984,0.8431372549019608,0.873015873015873,0.7962962962962963,0.8958333333333334,0.08933579015434481,0.07686732591621635
65,orig_quality_pa,Original: Quality + PA,391,126,0.1,None,0.9412393162393162,0.8431372549019608,0.873015873015873,0.7962962962962963,0.8958333333333334,0.08516714260176195,0.06578037531106541
65,compressed,Compressed Derived,391,126,0.1,None,0.9457799145299144,0.8514851485148515,0.8809523809523809,0.8113207547169812,0.8958333333333334,0.08489055752599635,0.06978331006253047
65,enhanced,Compressed + Interaction,391,126,0.1,None,0.9449786324786325,0.8514851485148515,0.8809523809523809,0.8113207547169812,0.8958333333333334,0.0899975883847602,0.07538944053037928
66,orig_quality_hr,Original: Quality + HR,398,124,0.1,None,0.9542035992479183,0.8867924528301887,0.9032258064516129,0.8545454545454545,0.9215686274509803,0.07115884666981233,0.05041010702792606
66,orig_sleep_pa,Original: Sleep + PA,398,124,0.1,None,0.953934998656997,0.8867924528301887,0.9032258064516129,0.8545454545454545,0.9215686274509803,0.07753900796737537,0.061606028000367886
66,orig_sleep_hr,Original: Sleep + HR,398,124,0.1,None,0.95662100456621,0.8867924528301887,0.9032258064516129,0.8545454545454545,0.9215686274509803,0.07453325479552947,0.05205747185455527
66,orig_quality_pa,Original: Quality + PA,398,124,1.0,None,0.9542035992479183,0.9074074074074074,0.9193548387096774,0.8596491228070176,0.9607843137254902,0.06944289823873924,0.05385473265190121
66,compressed,Compressed Derived,398,124,0.1,None,0.9523233951114692,0.8867924528301887,0.9032258064516129,0.8545454545454545,0.9215686274509803,0.07270532841061111,0.050136241662832086
66,enhanced,Compressed + Interaction,398,124,0.1,None,0.95662100456621,0.8867924528301887,0.9032258064516129,0.8545454545454545,0.9215686274509803,0.07440082635217149,0.047121477630799824
67,orig_quality_hr,Original: Quality + HR,367,144,0.1,None,0.9253095975232198,0.8253968253968254,0.8472222222222222,0.896551724137931,0.7647058823529411,0.11473712655538944,0.1322529103219235
67,orig_sleep_pa,Original: Sleep + PA,367,144,0.1,None,0.9377902476780186,0.6153846153846154,0.7222222222222222,0.8888888888888888,0.47058823529411764,0.1224081936490391,0.1479383489662834
67,orig_sleep_hr,Original: Sleep + HR,367,144,1.0,None,0.9250193498452013,0.6415094339622641,0.7361111111111112,0.8947368421052632,0.5,0.1361604210708257,0.15956544196141745
67,orig_quality_pa,Original: Quality + PA,367,144,0.1,None,0.9307275541795665,0.9117647058823529,0.9166666666666666,0.9117647058823529,0.9117647058823529,0.1070085829929609,0.1186065227363583
67,compressed,Compressed Derived,367,144,1.0,None,0.926373839009288,0.6666666666666666,0.75,0.9,0.5294117647058824,0.12526938480954175,0.13734734805375717
67,enhanced,Compressed + Interaction,367,144,0.1,None,0.9201818885448916,0.927536231884058,0.9305555555555556,0.9142857142857143,0.9411764705882353,0.11049921099712483,0.12680886938853386
68,orig_quality_hr,Original: Quality + HR,359,145,0.1,None,0.9448249619482496,0.9166666666666666,0.9172413793103448,0.9295774647887324,0.9041095890410958,0.07397922330714474,0.0664002515355158
68,orig_sleep_pa,Original: Sleep + PA,359,145,0.1,None,0.943017503805175,0.9041095890410958,0.903448275862069,0.9041095890410958,0.9041095890410958,0.08430356097544954,0.07897122798931568
68,orig_sleep_hr,Original: Sleep + HR,359,145,1.0,None,0.9437785388127854,0.9166666666666666,0.9172413793103448,0.9295774647887324,0.9041095890410958,0.07726691251447722,0.07344908484226434
68,orig_quality_pa,Original: Quality + PA,359,145,1.0,None,0.9448249619482496,0.9295774647887324,0.9310344827586207,0.9565217391304348,0.9041095890410958,0.06999264769391217,0.06590477165063992
68,compressed,Compressed Derived,359,145,0.1,None,0.942351598173516,0.9166666666666666,0.9172413793103448,0.9295774647887324,0.9041095890410958,0.0800723937681103,0.08041427790097243
68,enhanced,Compressed + Interaction,359,145,0.1,None,0.939117199391172,0.9166666666666666,0.9172413793103448,0.9295774647887324,0.9041095890410958,0.08069800115268494,0.07999987870123837
69,orig_quality_hr,Original: Quality + HR,389,131,0.1,None,0.9442215088282504,0.8395061728395061,0.9007633587786259,0.8717948717948718,0.8095238095238095,0.07945361455698802,0.06998784632345702
69,orig_sleep_pa,Original: Sleep + PA,389,131,0.1,None,0.9380684858212949,0.8607594936708861,0.916030534351145,0.918918918918919,0.8095238095238095,0.08914818025071188,0.06349220187981776
69,orig_sleep_hr,Original: Sleep + HR,389,131,0.1,None,0.935928303905832,0.85,0.9083969465648855,0.8947368421052632,0.8095238095238095,0.08562109409542659,0.09030563221819506
69,orig_quality_pa,Original: Quality + PA,389,131,0.1,None,0.9439539860888175,0.8395061728395061,0.9007633587786259,0.8717948717948718,0.8095238095238095,0.08093738455487261,0.06768342037052762
69,compressed,Compressed Derived,389,131,0.1,None,0.9420813269127876,0.85,0.9083969465648855,0.8947368421052632,0.8095238095238095,0.08581498486794305,0.06869514876157534
69,enhanced,Compressed + Interaction,389,131,0.1,None,0.939406099518459,0.8292682926829268,0.8931297709923665,0.85,0.8095238095238095,0.08919194089610678,0.05717580657034883
70,orig_quality_hr,Original: Quality + HR,385,131,1.0,balanced,0.9186676082862524,0.9310344827586207,0.9389312977099237,0.9473684210526315,0.9152542372881356,0.07274571988527076,0.05502139117751912
70,orig_sleep_pa,Original: Sleep + PA,385,131,0.1,None,0.9187853107344632,0.9122807017543859,0.9236641221374046,0.9454545454545454,0.8813559322033898,0.08223592347267372,0.08655048652128838
70,orig_sleep_hr,Original: Sleep + HR,385,131,0.1,None,0.922316384180791,0.9122807017543859,0.9236641221374046,0.9454545454545454,0.8813559322033898,0.07814949426420427,0.07718319021134681
70,orig_quality_pa,Original: Quality + PA,385,131,0.1,balanced,0.917725988700565,0.9122807017543859,0.9236641221374046,0.9454545454545454,0.8813559322033898,0.07707436749233668,0.06976043713065434
70,compressed,Compressed Derived,385,131,1.0,balanced,0.911723163841808,0.9122807017543859,0.9236641221374046,0.9454545454545454,0.8813559322033898,0.07770914020412929,0.07812294075845137
70,enhanced,Compressed + Interaction,385,131,1.0,None,0.9065442561205274,0.8928571428571429,0.9083969465648855,0.9433962264150944,0.847457627118644,0.0809968397866876,0.06730759026628852
71,orig_quality_hr,Original: Quality + HR,399,118,1.0,None,0.937740313516711,0.8571428571428571,0.8728813559322034,0.8035714285714286,0.9183673469387755,0.09515246246400644,0.0718639722979699
71,orig_sleep_pa,Original: Sleep + PA,399,118,1.0,None,0.9307897071872228,0.8571428571428571,0.8728813559322034,0.8035714285714286,0.9183673469387755,0.10412023342294496,0.09223681149381613
71,orig_sleep_hr,Original: Sleep + HR,399,118,0.1,None,0.9358178053830227,0.8571428571428571,0.8728813559322034,0.8035714285714286,0.9183673469387755,0.09746992787238826,0.06988342160025597
71,orig_quality_pa,Original: Quality + PA,399,118,1.0,None,0.9371487725524993,0.8571428571428571,0.8728813559322034,0.8035714285714286,0.9183673469387755,0.09533293177829455,0.06628251622645696
71,compressed,Compressed Derived,399,118,1.0,None,0.9306418219461697,0.8571428571428571,0.8728813559322034,0.8035714285714286,0.9183673469387755,0.09913659657218134,0.07897912492889878
71,enhanced,Compressed + Interaction,399,118,0.1,None,0.9300502809819581,0.8571428571428571,0.8728813559322034,0.8035714285714286,0.9183673469387755,0.0984491449115765,0.07951231262484393
72,orig_quality_hr,Original: Quality + HR,371,145,0.1,None,0.9298128342245989,0.9426751592356688,0.9379310344827586,0.925,0.961038961038961,0.0781904157917345,0.08177544251893264
72,orig_sleep_pa,Original: Sleep + PA,371,145,0.1,None,0.9353514132925898,0.9290322580645162,0.9241379310344827,0.9230769230769231,0.935064935064935,0.07955348552324017,0.08190694330524068
72,orig_sleep_hr,Original: Sleep + HR,371,145,0.1,None,0.9311497326203209,0.9290322580645162,0.9241379310344827,0.9230769230769231,0.935064935064935,0.08288430640496684,0.08495904578933812
72,orig_quality_pa,Original: Quality + PA,371,145,0.1,None,0.9397440794499616,0.9290322580645162,0.9241379310344827,0.9230769230769231,0.935064935064935,0.07331585018357331,0.0804920362662394
72,compressed,Compressed Derived,371,145,0.1,None,0.9344919786096256,0.9290322580645162,0.9241379310344827,0.9230769230769231,0.935064935064935,0.08193007209019873,0.0977475912408451
72,enhanced,Compressed + Interaction,371,145,0.1,None,0.9333460656990068,0.9290322580645162,0.9241379310344827,0.9230769230769231,0.935064935064935,0.07687554361328608,0.09371046524144437
73,orig_quality_hr,Original: Quality + HR,390,125,1.0,None,0.9325335397316822,0.9285714285714286,0.936,0.9454545454545454,0.9122807017543859,0.07035440324420822,0.046317954323954594
73,orig_sleep_pa,Original: Sleep + PA,390,125,0.1,None,0.9290505675954592,0.9285714285714286,0.936,0.9454545454545454,0.9122807017543859,0.07581814099851208,0.08358574334377067
73,orig_sleep_hr,Original: Sleep + HR,390,125,0.1,None,0.9455624355005159,0.9122807017543859,0.92,0.9122807017543859,0.9122807017543859,0.07691623674469926,0.06342719198555519
73,orig_quality_pa,Original: Quality + PA,390,125,0.1,None,0.9351135190918473,0.9122807017543859,0.92,0.9122807017543859,0.9122807017543859,0.07451541321783252,0.06601665842389091
73,compressed,Compressed Derived,390,125,0.1,None,0.9356295149638802,0.9285714285714286,0.936,0.9454545454545454,0.9122807017543859,0.07581130796377955,0.08466228699529528
73,enhanced,Compressed + Interaction,390,125,0.1,None,0.94156346749226,0.9122807017543859,0.92,0.9122807017543859,0.9122807017543859,0.07698762944665395,0.06230997162656145
74,orig_quality_hr,Original: Quality + HR,385,144,0.1,None,0.9418229481750352,0.9243697478991597,0.9375,0.8870967741935484,0.9649122807017544,0.06650514811303755,0.07051182218487434
74,orig_sleep_pa,Original: Sleep + PA,385,144,0.1,None,0.9551320830812664,0.8869565217391304,0.9097222222222222,0.8793103448275862,0.8947368421052632,0.0734580822093612,0.055814091435797804
74,orig_sleep_hr,Original: Sleep + HR,385,144,0.1,balanced,0.9398064125831821,0.9243697478991597,0.9375,0.8870967741935484,0.9649122807017544,0.07212914017231041,0.08124733501241901
74,orig_quality_pa,Original: Quality + PA,385,144,0.1,balanced,0.9577535793506756,0.9243697478991597,0.9375,0.8870967741935484,0.9649122807017544,0.06654129277256983,0.06871480240393489
74,compressed,Compressed Derived,385,144,0.1,None,0.935974994958661,0.905982905982906,0.9236111111111112,0.8833333333333333,0.9298245614035088,0.07379791229668564,0.07415552362319683
74,enhanced,Compressed + Interaction,385,144,0.1,None,0.9400080661423674,0.8869565217391304,0.9097222222222222,0.8793103448275862,0.8947368421052632,0.07368223098861122,0.07060060669312901
75,orig_quality_hr,Original: Quality + HR,409,125,0.1,balanced,0.918235294117647,0.8888888888888888,0.928,0.8780487804878049,0.9,0.06647295445680265,0.07802170321159485
75,orig_sleep_pa,Original: Sleep + PA,409,125,0.1,balanced,0.9216176470588234,0.8607594936708861,0.912,0.8717948717948718,0.85,0.07293360311316152,0.06906213118874507
